eventId	personId	total	personName	"GROUP_CONCAT(CONCAT(score,' (',competitionId,')') SEPARATOR ' + ')"
333	2008AURO01	27	"Sébastien Auroux"	"27 (FrenchOpen2011)"
333	2011DALI01	27	"Zachary Dalice"	"27 (GaleriesLafayetteOpen2011)"
333	2011LELE01	27	"Gaspard Leleux"	"13 (DolmenOpen2011) + 14 (BlindOpen2011)"
333	2011MATH01	27	"Nicolas Mathieu"	"27 (VesoulOpen2011)"
333	2011VELA01	27	"Aurélien Velay"	"27 (MontpellierOpen2011)"
333	2011SOUP01	26	"Laurent Souprayen"	"26 (GaleriesLafayetteOpen2011)"
333	2009FACI01	25	"Radu Faciu"	"25 (LyonOpen2011)"
333	2010MOFF02	25	"Zoé de Moffarts"	"18 (CachanOpen2011) + 7 (DinsOpen2011)"
333	2010VILL04	25	"François Villaret"	"25 (NeptuneOpen2011)"
333	2008ROST01	24	"Salim Rostam"	"24 (BreizhOpen2011)"
333	2010DOUS01	24	"Laure Dousset"	"7 (BreizhOpen2011) + 5 (DinsOpen2011) + 3 (NaonedOpen2011) + 9 (BlindOpen2011)"
333	2010LAYE01	24	"Antoine Layec"	"11 (MontpellierOpen2011) + 13 (NeptuneOpen2011)"
333	2011ABYY01	23	"Yatté Aby"	"23 (GaleriesLafayetteOpen2011)"
333	2011DUVO02	23	"Thibaut Duvoid"	"23 (VesoulOpen2011)"
333	2011BOUV02	22	"Yann Bouveret"	"22 (VesoulOpen2011)"
333	2011DOIN01	22	"Pierre Doinel"	"7 (BlindOpen2011) + 4 (BreizhOpen2011) + 2 (DolmenOpen2011) + 8 (FrenchOpen2011) + 1 (DinsOpen2011)"
333	2011HENA01	22	"Ludovic Le Henaff"	"16 (FrenchOpen2011) + 6 (BreizhOpen2011)"
333	2006GALE01	21	"Arnaud van Galen"	"21 (CachanOpen2011)"
333	2007POLS01	21	"Olivier Polspoel"	"9 (CachanOpen2011) + 7 (LyonOpen2011) + 5 (NeptuneOpen2011)"
333	2011EBRO01	21	"Chloé Ebro"	"21 (VesoulOpen2011)"
333	2010SABA01	20	"Sergi Sabat"	"20 (MontpellierOpen2011)"
333	2011GUYO01	20	"Albert Guyo"	"20 (VesoulOpen2011)"
333	2011VISS01	20	"Ludovic Vissenaekens"	"20 (GaleriesLafayetteOpen2011)"
333	2005STUD01	19	"Rafał Studnicki"	"19 (LyonOpen2011)"
333	2010DALM02	19	"Adrià Dalmau López"	"19 (MontpellierOpen2011)"
333	2010FRUY01	19	"Nicolas Fruy"	"19 (DolmenOpen2011)"
333	2011LEJE01	19	"Paul Lejeune"	"19 (VesoulOpen2011)"
333	2011RIMB01	19	"Alexia Rimbert"	"4 (BlindOpen2011) + 11 (GaleriesLafayetteOpen2011) + 4 (CachanOpen2011)"
333	2011VIES01	19	"Alexandre Viessil"	"19 (GaleriesLafayetteOpen2011)"
333	2007TAKA01	18	"Kiyoshi Takahashi"	"18 (LyonOpen2011)"
333	2009BRUS01	18	"Berit Brüster"	"18 (FrenchOpen2011)"
333	2011KOKA01	18	"Muhammet Kokçu"	"18 (VesoulOpen2011)"
333	2011YEAS01	18	"Ahmed Yeasin"	"18 (GaleriesLafayetteOpen2011)"
333	2011BOUD01	17	"Charly Boudot"	"17 (VesoulOpen2011)"
333	2011FRAN03	17	"Alison François"	"15 (GaleriesLafayetteOpen2011) + 2 (MontpellierOpen2011)"
333	2011GAIN01	17	"Damien Gaindher"	"17 (GaleriesLafayetteOpen2011)"
333	2011VELA02	17	"Guillaume Velay"	"17 (MontpellierOpen2011)"
333	2011COLL01	16	"Emeric Collot"	"16 (VesoulOpen2011)"
333	2011MARC01	16	"Jean-Luc Marc"	"16 (GaleriesLafayetteOpen2011)"
333	2006SOUC01	15	"Aurélien Souchet"	"15 (BlindOpen2011)"
333	2011CHOI03	15	"Florian Choine"	"15 (VesoulOpen2011)"
333	2011LACO01	15	"Geoffrey Lacoste"	"15 (FrenchOpen2011)"
333	2011MOIS01	15	"Kévin Moisy-Mabille"	"3 (CachanOpen2011) + 12 (GaleriesLafayetteOpen2011)"
333	2004MASA01	14	"Jesús Masanet García"	"8 (MontpellierOpen2011) + 6 (LyonOpen2011)"
333	2005ROUX01	14	"Thomas Le Roux"	"14 (BreizhOpen2011)"
333	2008MATH02	14	"Sylviane Mathieu"	"14 (GaleriesLafayetteOpen2011)"
333	2011PHIL02	14	"Valentin Philiponet"	"14 (VesoulOpen2011)"
333	2009BONN01	13	"Pauline Bonnaudet"	"8 (BlindOpen2011) + 3 (DolmenOpen2011) + 2 (NaonedOpen2011)"
333	2010KOHL01	13	"Brice Kohler"	"13 (VesoulOpen2011)"
333	2011CALM01	13	"Victor Calme"	"13 (GaleriesLafayetteOpen2011)"
333	2011CUNJ01	13	"Jean-Christophe Le Cun"	"13 (BreizhOpen2011)"
333	2011PUYF02	13	"Guilhem Puyfoulhoux"	"13 (MontpellierOpen2011)"
333	2008GYAN01	12	"Jason Gyani"	"12 (MontpellierOpen2011)"
333	2011POIN01	12	"Hugo Poinsel"	"12 (VesoulOpen2011)"
333	2011REYN02	12	"Alban Reynaud"	"12 (LyonOpen2011)"
333	2005KOCZ01	11	"István Kocza"	"11 (LyonOpen2011)"
333	2007GOEP01	11	"Denis Goepfert"	"11 (VesoulOpen2011)"
333	2011FRAN02	11	"Alban Franklin"	"11 (FrenchOpen2011)"
333	2008CIRN01	10	"Fabrizio Cirnigliaro"	"10 (MontpellierOpen2011)"
333	2010VINC01	10	"Rémi Vincent"	"10 (NeptuneOpen2011)"
333	2011BREZ01	10	"Antonio Breze"	"10 (BlindOpen2011)"
333	2011DAVY02	10	"Lisa Davy"	"10 (GaleriesLafayetteOpen2011)"
333	2011DROU01	10	"Yann Drouhot"	"10 (VesoulOpen2011)"
333	2011LEBA02	10	"Nicolas Lebas"	"10 (CachanOpen2011)"
333	2011SEBA01	10	"Saad Sebaihi"	"10 (FrenchOpen2011)"
333	2011VECH01	10	"Benjamin Véchambre"	"10 (DolmenOpen2011)"
333	2010ROIG02	9	"Yoann Roig"	"9 (NeptuneOpen2011)"
333	2011DASS01	9	"Satyajit Das"	"9 (DolmenOpen2011)"
333	2011FONT01	9	"Rémi Fontaine"	"9 (FrenchOpen2011)"
333	2011HINO01	9	"Rafa Serrano Hinojosa"	"9 (MontpellierOpen2011)"
333	2011MOHA02	9	"Djena Mohammad"	"9 (GaleriesLafayetteOpen2011)"
333	2011VAIL01	9	"Maxime Vaillard"	"9 (VesoulOpen2011)"
333	2011CALA01	8	"Christophe Calasin"	"8 (GaleriesLafayetteOpen2011)"
333	2011DOIZ01	8	"Fanny Doizelet"	"5 (LyonOpen2011) + 3 (VesoulOpen2011)"
333	2011LAFO01	8	"Thomas Laforge"	"8 (NeptuneOpen2011)"
333	2011POUG01	8	"Thomas Pouget"	"8 (LyonOpen2011)"
333	2011SOUS01	8	"Julien De Sousa"	"8 (VesoulOpen2011)"
333	2009PETI02	7	"Laura Petitjean"	"4 (MontpellierOpen2011) + 3 (BlindOpen2011)"
333	2011ATTH01	7	"Mouzna Atthoumani"	"7 (GaleriesLafayetteOpen2011)"
333	2011DURA01	7	"Sylvain Durand"	"7 (MontpellierOpen2011)"
333	2011DURU01	7	"Marine Durupt"	"7 (CachanOpen2011)"
333	2011DUVO01	7	"Aude Duvoid"	"7 (VesoulOpen2011)"
333	2011LEPA01	7	"Mathieu Lepaul"	"7 (FrenchOpen2011)"
333	2011SERV02	7	"Axelle Servignat"	"5 (CachanOpen2011) + 2 (GaleriesLafayetteOpen2011)"
333	2011BAST01	6	"Julien Baste"	"6 (CachanOpen2011)"
333	2011BEAU01	6	"Francois Beaussier"	"6 (BlindOpen2011)"
333	2011DELA01	6	"Théo Delarue-Maillard"	"6 (FrenchOpen2011)"
333	2011DEMO01	6	"Quentin Demougin"	"6 (VesoulOpen2011)"
333	2011MICA01	6	"Anthony Micault"	"5 (BreizhOpen2011) + 1 (NaonedOpen2011)"
333	2011POUL01	6	"Killian Poulet"	"3 (DinsOpen2011) + 3 (BreizhOpen2011)"
333	2011SERV01	6	"Mathieu Servonnet"	"6 (MontpellierOpen2011)"
333	2011YILM01	6	"Jiyan Yilmaz"	"6 (GaleriesLafayetteOpen2011)"
333	2009ARSI01	5	"Claude Arsicaud"	"5 (BlindOpen2011)"
333	2011BACL01	5	"Simon Bacle"	"4 (LyonOpen2011) + 1 (MontpellierOpen2011)"
333	2011GUIL01	5	"Anthony Guillotin"	"5 (VesoulOpen2011)"
333	2011GUIN02	5	"Louis Guinot"	"5 (FrenchOpen2011)"
333	2011JAAF01	5	"Souad Jaafri"	"5 (GaleriesLafayetteOpen2011)"
333	2011MARM01	5	"Constant Marmonier"	"5 (MontpellierOpen2011)"
333	2010BELL01	4	"Martin Belloir"	"4 (NeptuneOpen2011)"
333	2011AHME01	4	"Belal Ahmed"	"4 (GaleriesLafayetteOpen2011)"
333	2011KREB01	4	"Hugo Krebs"	"4 (VesoulOpen2011)"
333	2011LAMO01	4	"Milan Lamourette"	"4 (FrenchOpen2011)"
333	2011PATR01	4	"Thomas Patry"	"4 (DolmenOpen2011)"
333	2011RAMY01	4	"Xavier Rémy"	"2 (DinsOpen2011) + 2 (BreizhOpen2011)"
333	2011RAUL01	4	"Adrien Rault"	"4 (DinsOpen2011)"
333	2010ROIG01	3	"Nicolas Roig"	"3 (NeptuneOpen2011)"
333	2011GRIE02	3	"Sophie Griesshaber"	"3 (LyonOpen2011)"
333	2011PHIL03	3	"Alienor Philiponet"	"3 (MontpellierOpen2011)"
333	2011ROSI01	3	"Pierre Rosier"	"3 (FrenchOpen2011)"
333	2011ZORZ02	3	"Enzo De Zorzi"	"3 (GaleriesLafayetteOpen2011)"
333	2010NADI01	2	"Felix Nadin"	"2 (NeptuneOpen2011)"
333	2011CADO01	2	"Yann Cadoret"	"2 (BlindOpen2011)"
333	2011GUIL02	2	"Rémi Guillemin"	"2 (VesoulOpen2011)"
333	2011TANA03	2	"Erwin Tanasie"	"2 (LyonOpen2011)"
333	2011VALU01	2	"Clelia Valuy"	"2 (CachanOpen2011)"
333	2011VERS02	2	"Alexandre Versande"	"2 (FrenchOpen2011)"
333	2004VAND03	1	"Pierre Vandendriessche"	"1 (LyonOpen2011)"
333	2011BONN01	1	"Erwan Le Bonniec"	"1 (BreizhOpen2011)"
333	2011COEU01	1	"Paul Coeudevez"	"1 (VesoulOpen2011)"
333	2011CYPR01	1	"Romain Cyprien"	"1 (DolmenOpen2011)"
333	2011LUWU01	1	"Wu Yun Lu"	"1 (BlindOpen2011)"
333	2011PICH01	1	"Florent Pichot"	"1 (FrenchOpen2011)"
333	2011TCHA01	1	"Alice Tchang"	"1 (CachanOpen2011)"
333	2011TONN01	1	"Sophie Tonnoir"	"1 (GaleriesLafayetteOpen2011)"
333	2011VERS01	1	"Romain Versaevel"	"1 (NeptuneOpen2011)"
333bf	2008COUR01	62	"François Courtès"	"13 (LyonOpen2011) + 8 (NeptuneOpen2011) + 10 (GaleriesLafayetteOpen2011) + 7 (BreizhOpen2011) + 10 (VesoulOpen2011) + 4 (DinsOpen2011) + 10 (CachanOpen2011)"
333bf	2004GALL02	55	"Clément Gallet"	"9 (GaleriesLafayetteOpen2011) + 7 (FrenchOpen2011) + 9 (MontpellierOpen2011) + 6 (BreizhOpen2011) + 9 (LyonOpen2011) + 6 (CachanOpen2011) + 9 (VesoulOpen2011)"
333bf	2010ESTU01	35	"Rémi Esturoune"	"11 (GaleriesLafayetteOpen2011) + 8 (CachanOpen2011) + 4 (FrenchOpen2011) + 12 (LyonOpen2011)"
333bf	2008MORE02	24	"Hippolyte Moreau"	"5 (DinsOpen2011) + 4 (DolmenOpen2011) + 8 (BreizhOpen2011) + 2 (NaonedOpen2011) + 5 (BlindOpen2011)"
333bf	2009PETI01	24	"Loïc Petit"	"6 (GaleriesLafayetteOpen2011) + 4 (MontpellierOpen2011) + 7 (LyonOpen2011) + 7 (VesoulOpen2011)"
333bf	2010OLIV01	24	"Auguste Olivry"	"8 (MontpellierOpen2011) + 8 (LyonOpen2011) + 4 (CachanOpen2011) + 4 (FrenchOpen2011)"
333bf	2010CULL01	19	"Victor Cullot"	"3 (NaonedOpen2011) + 1 (FrenchOpen2011) + 8 (NeptuneOpen2011) + 1 (GaleriesLafayetteOpen2011) + 6 (VesoulOpen2011)"
333bf	2007LEMO01	18	"Laetitia Lemoine"	"4 (GaleriesLafayetteOpen2011) + 1 (VesoulOpen2011) + 8 (NeptuneOpen2011) + 5 (LyonOpen2011)"
333bf	2009WACH02	16	"Julien Wachter"	"8 (NeptuneOpen2011) + 4 (VesoulOpen2011) + 4 (LyonOpen2011)"
333bf	2007PERD01	15	"Antoine Perdereau"	"5 (BreizhOpen2011) + 2 (MontpellierOpen2011) + 1 (DinsOpen2011) + 6 (FrenchOpen2011) + 1 (DolmenOpen2011)"
333bf	2008BARA01	14	"Bence Barát"	"14 (LyonOpen2011)"
333bf	2008LEME01	14	"Pierre Lemerle"	"1 (DolmenOpen2011) + 7 (GaleriesLafayetteOpen2011) + 6 (VesoulOpen2011)"
333bf	2010VILL04	14	"François Villaret"	"9 (LyonOpen2011) + 5 (NeptuneOpen2011)"
333bf	2009LEVY02	13	"Hugo Lévy"	"8 (NeptuneOpen2011) + 5 (MontpellierOpen2011)"
333bf	2010DESJ01	13	"Jules Desjardin"	"1 (LyonOpen2011) + 1 (BlindOpen2011) + 1 (GaleriesLafayetteOpen2011) + 1 (NaonedOpen2011) + 8 (FrenchOpen2011) + 1 (NeptuneOpen2011)"
333bf	2008ERBI01	12	"Guillaume Erbibou"	"2 (BlindOpen2011) + 1 (NaonedOpen2011) + 5 (GaleriesLafayetteOpen2011) + 1 (DolmenOpen2011) + 3 (BreizhOpen2011)"
333bf	2008POTR01	12	"Guillain Potron"	"11 (CachanOpen2011) + 1 (LyonOpen2011)"
333bf	2010KOHL02	12	"Erwan Kohler"	"4 (BreizhOpen2011) + 8 (VesoulOpen2011)"
333bf	2005KOCZ01	11	"István Kocza"	"11 (LyonOpen2011)"
333bf	2005SIMO01	11	"Antoine Simon-Chautemps"	"10 (LyonOpen2011) + 1 (NeptuneOpen2011)"
333bf	2007BOUR01	10	"Simon Bourigault"	"9 (NeptuneOpen2011) + 1 (GaleriesLafayetteOpen2011)"
333bf	2007DUSS01	10	"Gaël Dusser"	"1 (MontpellierOpen2011) + 2 (DolmenOpen2011) + 1 (BreizhOpen2011) + 3 (BlindOpen2011) + 1 (DinsOpen2011) + 2 (FrenchOpen2011)"
333bf	2009SHEP01	10	"Daniel Sheppard"	"10 (FrenchOpen2011)"
333bf	2010BOUV01	10	"Pierre Bouvier"	"1 (MontpellierOpen2011) + 3 (VesoulOpen2011) + 1 (NeptuneOpen2011) + 3 (GaleriesLafayetteOpen2011) + 2 (LyonOpen2011)"
333bf	2007GOUL01	9	"Joey Gouly"	"9 (CachanOpen2011)"
333bf	2008AURO01	9	"Sébastien Auroux"	"9 (FrenchOpen2011)"
333bf	2010DUON01	8	"Tuan Nghia Duong"	"8 (NeptuneOpen2011)"
333bf	2011LONG02	8	"Kevin Longou"	"8 (GaleriesLafayetteOpen2011)"
333bf	2005AKKE01	7	"Erik Akkersdijk"	"7 (CachanOpen2011)"
333bf	2008CIRN01	7	"Fabrizio Cirnigliaro"	"7 (MontpellierOpen2011)"
333bf	2008PIAU01	7	"Antoine Piau"	"2 (DinsOpen2011) + 1 (DolmenOpen2011) + 1 (BlindOpen2011) + 2 (BreizhOpen2011) + 1 (NaonedOpen2011)"
333bf	2005LUCZ01	6	"Grzegorz Łuczyna"	"6 (MontpellierOpen2011)"
333bf	2006GALE01	5	"Arnaud van Galen"	"5 (CachanOpen2011)"
333bf	2008CURU01	5	"Antton Curutchet"	"4 (CachanOpen2011) + 1 (LyonOpen2011)"
333bf	2009BRUS01	5	"Berit Brüster"	"5 (FrenchOpen2011)"
333bf	2011SERV03	5	"Gaël Servignat"	"4 (CachanOpen2011) + 1 (GaleriesLafayetteOpen2011)"
333bf	2004SECH01	3	"François Sechet"	"1 (GaleriesLafayetteOpen2011) + 1 (FrenchOpen2011) + 1 (CachanOpen2011)"
333bf	2006MATH01	3	"Jean-Louis Mathieu"	"2 (VesoulOpen2011) + 1 (FrenchOpen2011)"
333bf	2008SECH01	3	"Amaury Sechet"	"1 (GaleriesLafayetteOpen2011) + 1 (BlindOpen2011) + 1 (CachanOpen2011)"
333bf	2008ZOFF01	3	"Tommaso Zoffoli"	"3 (MontpellierOpen2011)"
333bf	2011BARO01	3	"Yoann Baron"	"3 (LyonOpen2011)"
333bf	2008CABA03	2	"Jakub Cabaj"	"1 (LyonOpen2011) + 1 (GaleriesLafayetteOpen2011)"
333bf	2008LAUR01	2	"Mario Laurent"	"1 (DolmenOpen2011) + 1 (NeptuneOpen2011)"
333bf	2010FOUL01	2	"Lucas Foulon-Mongaï"	"1 (GaleriesLafayetteOpen2011) + 1 (FrenchOpen2011)"
333bf	2010GAUT01	2	"Yoann Gauthier"	"2 (GaleriesLafayetteOpen2011)"
333bf	2010KADD01	2	"Abdelhak Kaddour"	"1 (GaleriesLafayetteOpen2011) + 1 (LyonOpen2011)"
333bf	2010VALO01	2	"Clément Valot"	"1 (CachanOpen2011) + 1 (NaonedOpen2011)"
333bf	2011DUBO01	2	"Rémi Duboué-Dijon"	"1 (LyonOpen2011) + 1 (CachanOpen2011)"
333bf	2011MICA01	2	"Anthony Micault"	"1 (NaonedOpen2011) + 1 (BreizhOpen2011)"
333bf	2011PHIL01	2	"Alexandre Philiponet"	"1 (GaleriesLafayetteOpen2011) + 1 (VesoulOpen2011)"
333bf	2007POLI01	1	"Lorenzo Vigani Poli"	"1 (MontpellierOpen2011)"
333bf	2008BAOY01	1	"Ting Sheng Bao Yang"	"1 (MontpellierOpen2011)"
333bf	2009DOUS03	1	"Valentin Doussin"	"1 (NaonedOpen2011)"
333bf	2009GUIL01	1	"Kevin Guillaumond"	"1 (NeptuneOpen2011)"
333bf	2009LEFE01	1	"Quentin Lefebvre"	"1 (NeptuneOpen2011)"
333bf	2009ROCH01	1	"Julien Rochette"	"1 (NeptuneOpen2011)"
333bf	2010FRUY01	1	"Nicolas Fruy"	"1 (DolmenOpen2011)"
333bf	2010GRAB01	1	"Daniel Grabski"	"1 (VesoulOpen2011)"
333bf	2010MOFF02	1	"Zoé de Moffarts"	"1 (CachanOpen2011)"
333bf	2010MOND01	1	"Pablo Nicolás Oshiro Mondoñedo"	"1 (MontpellierOpen2011)"
333bf	2010PARR01	1	"David Parra Meza"	"1 (LyonOpen2011)"
333bf	2011LEBA01	1	"Fabien Lebailly"	"1 (NaonedOpen2011)"
333bf	2011VELA01	1	"Aurélien Velay"	"1 (MontpellierOpen2011)"
333fm	2004GALL02	64	"Clément Gallet"	"9 (DolmenOpen2011) + 14 (LyonOpen2011) + 7 (FrenchOpen2011) + 12 (GaleriesLafayetteOpen2011) + 7 (DinsOpen2011) + 9 (MontpellierOpen2011) + 6 (BlindOpen2011)"
333fm	2009PETI01	42	"Loïc Petit"	"17 (LyonOpen2011) + 14 (MontpellierOpen2011) + 11 (GaleriesLafayetteOpen2011)"
333fm	2010OLIV01	37	"Auguste Olivry"	"6 (FrenchOpen2011) + 15 (LyonOpen2011) + 10 (MontpellierOpen2011) + 6 (CachanOpen2011)"
333fm	2008COUR01	29	"François Courtès"	"1 (GaleriesLafayetteOpen2011) + 5 (BlindOpen2011) + 1 (MontpellierOpen2011) + 4 (CachanOpen2011) + 8 (LyonOpen2011) + 3 (DinsOpen2011) + 7 (DolmenOpen2011)"
333fm	2008CABA03	23	"Jakub Cabaj"	"9 (GaleriesLafayetteOpen2011) + 14 (LyonOpen2011)"
333fm	2007PERD01	22	"Antoine Perdereau"	"6 (DolmenOpen2011) + 6 (DinsOpen2011) + 1 (BreizhOpen2011) + 8 (FrenchOpen2011) + 1 (MontpellierOpen2011)"
333fm	2008POTR01	17	"Guillain Potron"	"17 (LyonOpen2011)"
333fm	2009STIE02	17	"Olivier Stietel"	"16 (MontpellierOpen2011) + 1 (DolmenOpen2011)"
333fm	2005LUCZ01	16	"Grzegorz Łuczyna"	"16 (MontpellierOpen2011)"
333fm	2007WATI01	16	"Thomas Watiotienne"	"8 (GaleriesLafayetteOpen2011) + 8 (MontpellierOpen2011)"
333fm	2007POLS01	15	"Olivier Polspoel"	"14 (LyonOpen2011) + 1 (CachanOpen2011)"
333fm	2009LEFE01	14	"Quentin Lefebvre"	"10 (GaleriesLafayetteOpen2011) + 4 (CachanOpen2011)"
333fm	2007POLI01	13	"Lorenzo Vigani Poli"	"13 (MontpellierOpen2011)"
333fm	2007LEMO01	12	"Laetitia Lemoine"	"10 (LyonOpen2011) + 1 (MontpellierOpen2011) + 1 (GaleriesLafayetteOpen2011)"
333fm	2008BAOY01	12	"Ting Sheng Bao Yang"	"12 (MontpellierOpen2011)"
333fm	2008PIAU01	12	"Antoine Piau"	"1 (NaonedOpen2011) + 3 (DolmenOpen2011) + 2 (BreizhOpen2011) + 2 (BlindOpen2011) + 4 (DinsOpen2011)"
333fm	2007SANC01	11	"Javier Cabezuelo Sánchez"	"11 (MontpellierOpen2011)"
333fm	2008BARA01	11	"Bence Barát"	"11 (LyonOpen2011)"
333fm	2005SIMO01	10	"Antoine Simon-Chautemps"	"10 (LyonOpen2011)"
333fm	2008HANK01	10	"Kanneti Sae Han (คันธ์เนตี แซ่ห่าน)"	"1 (MontpellierOpen2011) + 5 (BreizhOpen2011) + 4 (FrenchOpen2011)"
333fm	2008MORE02	10	"Hippolyte Moreau"	"1 (NaonedOpen2011) + 1 (DolmenOpen2011) + 4 (BlindOpen2011) + 1 (BreizhOpen2011) + 3 (DinsOpen2011)"
333fm	2009SHEP01	9	"Daniel Sheppard"	"9 (FrenchOpen2011)"
333fm	2010BOUV01	9	"Pierre Bouvier"	"2 (GaleriesLafayetteOpen2011) + 7 (MontpellierOpen2011)"
333fm	2010KADD01	9	"Abdelhak Kaddour"	"1 (LyonOpen2011) + 8 (GaleriesLafayetteOpen2011)"
333fm	2008LAUR01	8	"Mario Laurent"	"8 (DolmenOpen2011)"
333fm	2008VIRO01	8	"Philippe Virouleau"	"1 (LyonOpen2011) + 1 (BlindOpen2011) + 5 (DolmenOpen2011) + 1 (MontpellierOpen2011)"
333fm	2010CAUD01	8	"Raphaël Cauderlier"	"8 (GaleriesLafayetteOpen2011)"
333fm	2010DESJ01	8	"Jules Desjardin"	"4 (BlindOpen2011) + 3 (NaonedOpen2011) + 1 (LyonOpen2011)"
333fm	2004ROUX01	7	"Gilles Roux"	"6 (CachanOpen2011) + 1 (GaleriesLafayetteOpen2011)"
333fm	2005AKKE01	7	"Erik Akkersdijk"	"7 (CachanOpen2011)"
333fm	2009FACI01	7	"Radu Faciu"	"7 (LyonOpen2011)"
333fm	2010PARR01	7	"David Parra Meza"	"6 (LyonOpen2011) + 1 (MontpellierOpen2011)"
333fm	2010VALO01	7	"Clément Valot"	"6 (DinsOpen2011) + 1 (NaonedOpen2011)"
333fm	2011DUBO01	7	"Rémi Duboué-Dijon"	"6 (LyonOpen2011) + 1 (CachanOpen2011)"
333fm	2004SECH01	6	"François Sechet"	"3 (GaleriesLafayetteOpen2011) + 3 (FrenchOpen2011)"
333fm	2008AURO01	6	"Sébastien Auroux"	"6 (FrenchOpen2011)"
333fm	2009GARC04	6	"Pau Vela García"	"6 (MontpellierOpen2011)"
333fm	2010MOND01	6	"Pablo Nicolás Oshiro Mondoñedo"	"6 (MontpellierOpen2011)"
333fm	2011LELE01	6	"Gaspard Leleux"	"5 (DolmenOpen2011) + 1 (BlindOpen2011)"
333fm	2010DROU01	5	"Vincent Drouot"	"5 (GaleriesLafayetteOpen2011)"
333fm	2011PHIL01	5	"Alexandre Philiponet"	"5 (GaleriesLafayetteOpen2011)"
333fm	2008CIRN01	4	"Fabrizio Cirnigliaro"	"4 (MontpellierOpen2011)"
333fm	2008CURU01	4	"Antton Curutchet"	"3 (LyonOpen2011) + 1 (CachanOpen2011)"
333fm	2009GUIL01	4	"Kevin Guillaumond"	"2 (LyonOpen2011) + 2 (MontpellierOpen2011)"
333fm	2009LEVY02	4	"Hugo Lévy"	"4 (MontpellierOpen2011)"
333fm	2009WACH02	4	"Julien Wachter"	"4 (LyonOpen2011)"
333fm	2010CULL01	3	"Victor Cullot"	"2 (NaonedOpen2011) + 1 (GaleriesLafayetteOpen2011)"
333fm	2010KOHL02	3	"Erwan Kohler"	"3 (BreizhOpen2011)"
333fm	2011LEBA01	3	"Fabien Lebailly"	"1 (NaonedOpen2011) + 1 (DolmenOpen2011) + 1 (BlindOpen2011)"
333fm	2004FONT01	2	"Benoît Fontaine"	"2 (FrenchOpen2011)"
333fm	2007GOUL01	2	"Joey Gouly"	"2 (CachanOpen2011)"
333fm	2009VERM01	2	"Olivier Vermersch"	"1 (GaleriesLafayetteOpen2011) + 1 (FrenchOpen2011)"
333fm	2010FRUY01	2	"Nicolas Fruy"	"2 (DolmenOpen2011)"
333fm	2005KOCZ01	1	"István Kocza"	"1 (LyonOpen2011)"
333fm	2006GALE01	1	"Arnaud van Galen"	"1 (CachanOpen2011)"
333fm	2008GOUB01	1	"Benoît Goubin"	"1 (GaleriesLafayetteOpen2011)"
333fm	2009BRUS01	1	"Berit Brüster"	"1 (FrenchOpen2011)"
333fm	2009DOUS03	1	"Valentin Doussin"	"1 (DolmenOpen2011)"
333fm	2010FOUL01	1	"Lucas Foulon-Mongaï"	"1 (FrenchOpen2011)"
333fm	2010LAYE01	1	"Antoine Layec"	"1 (MontpellierOpen2011)"
333fm	2011POUL01	1	"Killian Poulet"	"1 (DinsOpen2011)"
333fm	2011SERV03	1	"Gaël Servignat"	"1 (CachanOpen2011)"
333ft	2008COUR01	16	"François Courtès"	"6 (LyonOpen2011) + 1 (BlindOpen2011) + 3 (NeptuneOpen2011) + 3 (CachanOpen2011) + 3 (DinsOpen2011)"
333ft	2010ESTU01	16	"Rémi Esturoune"	"9 (LyonOpen2011) + 7 (CachanOpen2011)"
333ft	2010OLIV01	11	"Auguste Olivry"	"5 (LyonOpen2011) + 5 (CachanOpen2011) + 1 (FrenchOpen2011)"
333ft	2005AKKE01	8	"Erik Akkersdijk"	"8 (CachanOpen2011)"
333ft	2008BARA01	8	"Bence Barát"	"8 (LyonOpen2011)"
333ft	2010BOUV01	8	"Pierre Bouvier"	"7 (LyonOpen2011) + 1 (NeptuneOpen2011)"
333ft	2008CURU01	7	"Antton Curutchet"	"6 (CachanOpen2011) + 1 (LyonOpen2011)"
333ft	2007POLS01	5	"Olivier Polspoel"	"1 (NeptuneOpen2011) + 4 (LyonOpen2011)"
333ft	2008MORE02	5	"Hippolyte Moreau"	"3 (BlindOpen2011) + 2 (DinsOpen2011)"
333ft	2009SHEP01	5	"Daniel Sheppard"	"5 (FrenchOpen2011)"
333ft	2009YAUR01	4	"Robert Yau"	"4 (FrenchOpen2011)"
333ft	2011SERV03	4	"Gaël Servignat"	"4 (CachanOpen2011)"
333ft	2008AURO01	3	"Sébastien Auroux"	"3 (FrenchOpen2011)"
333ft	2010DESJ01	3	"Jules Desjardin"	"2 (LyonOpen2011) + 1 (NeptuneOpen2011)"
333ft	2010PARR01	3	"David Parra Meza"	"3 (LyonOpen2011)"
333ft	2007DUSS01	2	"Gaël Dusser"	"2 (FrenchOpen2011)"
333ft	2009STIE02	2	"Olivier Stietel"	"2 (NeptuneOpen2011)"
333ft	2011BAST01	2	"Julien Baste"	"2 (CachanOpen2011)"
333ft	2011DUBO01	2	"Rémi Duboué-Dijon"	"1 (CachanOpen2011) + 1 (LyonOpen2011)"
333ft	2011LEBA01	2	"Fabien Lebailly"	"2 (BlindOpen2011)"
333ft	2008PIAU01	1	"Antoine Piau"	"1 (DinsOpen2011)"
